"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"20",-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"21",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"22",-3,-3,-3,0,-3,0,0,-3,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"23",-3,0,-3,1,-3,-3,0,1,1,-2,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-2,-3,-3,-3,-3,-3,-2,-3
"24",-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"25",-3,-3,-3,-3,-3,-3,-3,-1,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"26",-3,-2,-3,-1,-2,-1,-3,-2,-3,-3,-2,-2,-3,-2,-3,-3,-3,-2,-2,-3,-2,-2,-3,-3,-3,-3,-2,-3,-2,-2,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3
"27",-3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"28",-3,-3,-2,-3,-3,-2,-1,-3,0,-2,-2,-3,-2,-2,-1,-3,-2,-3,-3,-2,1,-3,-2,-3,-2,-1,-2,-3,-3,-2,-3,-3,0,-3,0,-3,-3,-1,-1,-2
"29",-3,-3,-3,2,-3,-3,0,3,-3,3,0,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,-3,-3
"30",-2,-3,-3,-3,-3,-2,-2,0,-2,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"31",-3,-3,-3,-2,-1,-3,-2,1,-2,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"32",-1,-1,2,-2,1,3,-1,-1,2,2,2,-1,2,1,-1,2,-1,-1,2,-2,0,2,1,2,-1,-2,1,-1,-2,-1,1,-1,2,-2,3,-1,3,2,-1,-1
"33",-2,1,1,-3,2,1,1,1,2,2,1,-3,0,0,-2,-3,-3,0,-3,-3,-2,0,1,0,-2,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"34",-3,-3,-3,-3,-3,-3,-3,-3,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"35",-1,-3,-3,-3,0,-3,-3,3,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"36",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"37",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"38",-1,-3,-2,-2,-3,-2,-2,-1,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"39",-1,3,-1,3,3,3,3,3,3,3,-3,-3,1,-2,1,-3,-3,-1,-3,-3,-3,-3,1,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"40",0,1,0,2,-2,2,2,-1,1,3,-1,-3,-3,-3,-1,-3,-3,-2,-3,-3,-3,0,-3,-3,-2,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"41",1,-1,-3,2,-1,3,0,3,3,3,-2,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-2,-1,-3,-2,0,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3
"42",-3,-3,-3,-3,-3,-3,-3,-3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"43",-3,1,-3,1,3,3,1,3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"44",0,1,2,0,0,3,1,1,3,3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"45",-3,-2,-3,-2,-3,1,-3,-3,3,3,-3,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"46",0,0,0,0,0,3,2,0,3,3,-2,-3,0,-3,-2,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"47",0,0,0,0,-3,0,1,3,3,3,-3,-3,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"48",0,0,0,-1,1,0,-1,3,0,1,1,0,0,0,0,-1,0,0,-2,-2,0,0,-2,0,0,1,0,0,0,-1,1,-1,1,-1,1,0,-1,-2,1,0
"49",-3,2,-3,-3,-3,-1,-1,-1,-1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3
"50",1,1,-1,2,0,1,0,0,1,1,2,0,1,1,0,0,1,0,2,1,1,0,0,1,0,1,0,1,1,1,0,0,1,2,1,1,0,2,0,1
"51",3,2,3,3,3,3,3,3,3,3,-3,-3,0,0,0,-3,-3,0,-3,-3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"52",0,2,2,0,-1,1,2,2,2,3,0,-3,2,-1,0,-3,-2,0,-3,-3,-3,-3,0,-3,-3,-2,-2,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3
"53",3,3,3,0,2,3,3,3,3,3,-3,-3,2,-3,-1,-3,-3,-3,-3,-3,-3,3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"54",2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,2
"55",-3,-3,-3,-3,-3,-2,-3,-3,-1,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"56",-3,2,-3,-3,-3,1,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"57",-3,-3,-3,-2,-1,0,1,0,-1,3,-3,-3,0,-3,-3,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"58",-3,-3,-3,-3,-3,-3,-3,1,1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"59",-3,-3,-2,-3,-3,-1,-1,-3,-1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"60",2,0,1,-1,-1,1,0,3,2,3,-3,-3,0,1,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-2,-3,-3,-3,-3,-3,-2,-3,0,-3,-3,-3,-3,-2,-1,-3
"61",-3,-3,-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3
"62",3,0,1,0,2,0,3,3,3,3,-3,-3,-1,-3,-3,-3,-3,1,-3,-3,-3,-3,3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3
"63",2,2,2,3,1,3,2,3,3,3,1,0,3,2,0,-1,1,2,1,-1,0,1,2,1,2,1,1,-1,1,1,-3,1,-1,1,1,-1,1,2,0,1
"64",-3,-1,0,0,-3,-3,0,0,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"65",-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"66",0,3,-3,3,3,3,0,3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"67",3,3,3,3,3,3,3,3,3,3,-3,-3,2,3,-3,-3,-3,3,-3,-3,3,-3,3,-3,3,-2,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"68",-3,2,1,3,3,3,2,3,3,3,-2,-3,2,0,-3,-3,-3,-3,-3,-3,-3,2,3,0,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"69",-3,-2,2,0,0,3,3,3,3,3,-1,-3,0,-2,3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"70",-3,1,0,2,2,2,0,2,3,3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"71",2,2,2,2,2,2,2,2,2,2,1,-2,2,2,1,-1,-2,2,-2,0,1,2,1,-2,2,2,1,-1,-2,-1,-2,-2,-1,0,-1,-1,-2,-1,0,-2
"72",0,1,2,2,3,2,1,2,2,3,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"73",-3,0,-3,-3,-3,0,0,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"74",-3,0,-1,-1,0,3,3,1,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"75",3,3,0,3,0,3,2,3,3,3,-3,-3,3,-3,-3,-3,-3,-2,-3,-3,-3,-2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"76",1,2,2,3,0,2,3,2,2,2,-3,-3,0,0,0,-3,0,1,-3,-3,-3,-3,3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"77",3,3,3,3,3,3,3,3,3,3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"78",0,2,3,3,3,3,2,3,3,3,1,-1,1,2,1,-1,-1,1,0,0,-2,2,-1,1,2,-1,0,-1,1,1,-2,1,2,0,2,0,1,-2,1,-1
"79",1,0,-3,0,1,2,2,2,2,2,-3,-3,0,-3,-2,-3,-3,-3,-3,-3,-3,-3,2,-3,-3,-2,-3,-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,-3,-2,-3
"80",3,2,0,-3,1,2,1,3,2,3,-2,-3,1,-1,-1,-1,-3,-3,-3,-3,-3,-2,3,-3,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3
"81",-3,-1,-2,-2,0,-1,-2,-1,-1,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"82",-3,3,-3,3,1,-3,2,2,3,-3,-1,-3,-1,-3,-2,-3,-1,-3,-3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"83",0,3,0,2,0,-1,3,3,3,3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"84",-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"85",0,0,2,-1,1,-1,2,3,2,-2,-2,-2,-2,-1,-3,-3,-3,-3,-3,-3,-2,0,2,-2,-2,-2,-2,-3,-3,-1,-3,-3,0,-3,-2,-2,-2,2,-2,-1
"86",-3,-3,-2,-3,-3,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,-3,-3
"87",0,-3,-1,-2,-2,-1,-1,0,-1,-2,-2,-3,-2,-2,-3,-3,-3,-3,-3,-3,-2,-2,-1,-1,-2,-3,-2,-3,-3,-1,-3,-3,-2,-3,-3,-3,-3,-1,-3,-1
"88",0,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-3
"89",-2,-3,-2,0,-3,-2,0,1,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-2,0,-3,-3,-3,-3,-3,-3,0,3,1,-2
"90",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"91",0,-3,-1,-3,1,-3,-2,-1,-2,-2,1,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-3,-2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,-3,-3
"92",-2,-3,-3,-3,-3,-3,-3,-2,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3
"93",-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"94",-3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,-3,-3,-3,-2,3,-3,-3,-3,-3,-3,-3,3,3,3
"95",1,0,0,-2,0,0,0,-1,1,-2,-2,-2,-1,0,-2,-2,-3,-2,-3,-3,-3,1,-2,-2,-2,-2,-1,-3,-3,-3,-3,-3,-1,-3,-1,-3,-3,1,-1,-1
"96",-1,0,3,-3,-3,-1,3,0,-3,0,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,1,-1,-3,-3,-3,-3,-3,-3
"97",1,-3,-1,-2,0,-3,-1,2,-3,-1,-1,-3,-3,0,-3,-3,-3,-2,-3,-3,-3,-3,-2,-1,-2,-3,-2,-3,-2,-2,-3,-3,-3,-3,-3,-2,-3,-3,-3,-2
"98",2,0,-3,-3,-3,-3,1,2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3
"99",1,0,-1,-2,0,1,2,1,0,-2,-1,-2,-2,0,-2,-3,-2,-3,-3,-2,-2,-2,1,-2,-2,0,1,-2,-1,0,-1,0,1,0,-1,-2,1,3,-2,2
"100",-2,-3,-3,-3,-3,-3,-3,-1,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3
"101",-1,-3,0,-2,1,-3,1,1,1,-1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,-2,0
"102",2,-3,-3,-3,-3,-3,0,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"103",3,-3,3,1,1,1,-3,2,2,2,1,-3,-2,-2,-3,-2,-3,0,-3,-3,-3,2,2,1,-2,-2,0,-3,-2,-1,-2,-1,0,0,-1,-2,1,3,0,0
"104",-1,1,-2,0,2,-1,-1,0,-1,1,2,-1,1,-1,2,0,2,1,1,1,1,-2,1,0,0,0,1,1,0,1,0,-1,1,0,-1,2,0,-1,-1,1
"105",0,-3,-3,2,-3,-3,1,0,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,-3,-3,0,-3,-3,-3,-3,-3,0,-3,-3,-3,-2,-1,-2,1
"106",2,-1,-1,0,0,-2,-1,0,-1,1,0,0,2,-1,0,0,-2,-1,-1,0,1,0,1,-1,-1,1,0,1,0,1,-2,-1,-2,0,2,-1,0,0,0,0
"107",2,-3,1,1,1,-3,-3,3,2,-3,1,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,2,2,1,-3,-3,-2,-3,-3,-3,-3,-3,2,-3,-3,-3,2,3,2,2
"108",3,-1,-1,2,2,0,3,3,3,-2,-1,-3,-1,-2,-1,-3,-3,-3,-3,-3,-3,2,3,-2,3,-2,3,-2,-3,1,-2,-3,-1,-3,-1,-1,0,3,0,3
"109",0,-1,0,1,-1,-1,-1,1,0,0,0,0,-1,-1,1,-1,0,0,-1,0,-1,-1,-1,0,-1,-1,0,-1,0,0,1,0,0,0,-1,0,0,1,0,-1
"110",3,0,2,3,3,0,3,-1,3,-3,1,-1,-2,1,-3,0,-3,-3,-1,-3,-3,3,3,3,0,3,3,-1,1,3,-3,-1,-1,-1,0,3,3,3,3,3
"111",-3,-3,-3,-1,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,-3,-3,-3,-3,1,-3,-3,-3,-3,-3,-3,-3,-1,-2,-3,0,-3,-3
"112",-1,-2,0,1,-1,0,-1,1,0,-2,-3,-2,-2,-3,-2,-3,-3,-3,-3,-3,-3,0,0,-1,-2,-1,-3,-3,-3,-2,-3,-2,-3,-2,-3,-1,-1,1,-1,-1
"113",0,-2,-1,2,1,-1,1,2,3,-3,-1,-2,-3,-2,-2,-2,-2,-2,-3,-2,-2,-2,2,0,1,-1,2,-2,-2,1,-1,-1,0,-1,1,2,2,3,2,2
"114",-1,-2,-1,-1,0,-1,0,0,1,-3,-3,-2,-2,-2,-3,-2,-2,-3,-2,-3,-3,-2,0,-2,-2,-2,-2,-3,-1,-2,-2,-2,-1,-2,-2,-1,0,1,1,0
"115",3,-2,2,0,3,2,3,3,3,-3,-1,-1,1,-3,-1,-3,-3,-3,-3,-3,-2,3,3,3,3,1,3,-1,2,2,-1,0,3,-1,-1,2,3,3,1,3
"116",-3,-3,-3,3,0,-3,-3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,-3,3,3,2,3
"117",3,-3,2,3,-2,2,2,2,2,-3,2,-3,-2,-3,-3,-3,-3,-3,-3,-3,-2,-2,2,2,0,-2,2,-3,-3,-3,-3,-2,1,-3,1,1,1,2,2,2
"118",1,0,0,1,2,0,1,3,3,-3,-1,-3,-2,-2,-2,-3,-2,-2,-2,-3,-2,0,3,1,-1,-2,2,-2,-2,2,-3,-2,0,-2,0,-1,1,3,-1,2
"119",0,0,-1,0,0,-2,-1,1,0,-2,-2,-2,-1,-1,-1,0,-1,-2,-2,-1,-3,-1,2,-1,-1,-2,-1,-2,0,-2,0,-1,1,-2,-1,-2,0,0,-1,-1
"120",-3,-3,3,3,-3,-3,-3,2,1,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,3,-3,3
"121",-2,-3,-2,-2,-3,-3,-2,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-1
"122",-1,-3,-1,3,0,-3,-2,3,0,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,-3,-3,-3,-3,-3,-2,1,-2,-3,1,-3,-1,-2,3,3,-3,1
"123",1,1,2,3,2,1,3,3,3,-3,0,-3,1,-3,-1,-3,-3,-3,-3,-3,-3,2,3,0,0,1,3,0,1,2,-3,-3,1,0,0,0,1,3,3,0
"124",1,1,1,3,1,0,1,3,3,-3,0,-1,1,0,0,-1,2,0,-1,-2,-2,0,0,1,1,1,3,-1,-1,2,0,-2,2,-1,0,-1,1,3,2,2
"125",-3,-3,1,0,-3,0,-3,-3,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,2,-1,-3,-3,-3,-3,-1,-3,-3,-3,-3,0,-3,0,2,-1,-1
"126",0,-1,2,3,2,0,1,2,2,-1,-1,-1,-2,-2,-1,1,-2,0,-2,-1,-3,1,1,2,0,0,-2,2,2,1,-1,1,3,-1,2,2,3,2,0,2
"127",-3,-1,3,3,3,-1,-2,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,3,2,-3,-2,3,-3,1,-1,-2,0,3,-3,3,-1,3,3,3,3
"128",-1,1,1,2,0,1,1,-1,0,1,1,2,0,0,1,0,0,0,-1,1,0,0,1,-1,0,1,0,0,2,0,1,0,1,0,1,1,2,1,2,2
"129",3,0,3,0,0,3,3,0,0,-3,3,-3,0,-3,0,3,-3,3,-3,-3,3,3,-3,3,3,3,3,3,-3,3,-3,3,3,3,3,3,3,3,0,-3
"130",2,0,0,1,2,0,2,3,2,-2,-1,-1,-2,-1,-2,-1,-2,-2,-3,-3,-3,2,-3,1,-2,-2,1,0,0,2,2,-1,1,0,1,1,3,3,3,2
"131",-3,-3,-3,-3,3,-3,-3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-3,-3,3,-3,-3,-3,-3,-3,3,-3,-3,-3,2,3,-3,-3
"132",-2,-2,-1,3,1,0,0,3,3,-3,2,-1,1,-2,-1,1,-3,-3,-3,-2,-3,2,2,2,3,1,1,1,2,1,2,3,2,1,2,3,3,3,3,3
"133",-3,-3,3,3,3,3,3,3,3,-3,3,-3,-3,-3,3,3,-3,-3,-3,-3,-3,3,3,3,0,3,3,3,-3,3,3,-3,3,3,3,3,3,3,3,3
"134",0,-1,1,2,1,0,-1,2,1,-1,0,-1,-2,-1,-3,-1,-2,-1,-2,-2,-2,0,-1,1,-1,0,-1,-3,-1,0,-1,-1,1,0,1,0,2,3,1,1
"135",-1,-1,-1,1,2,-2,-2,1,1,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,-1,-1,-1,0,-1,-1,-2,-2,0,0,-1,-1,0,1,1,0,1
"136",-3,-2,-3,3,0,2,0,3,1,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,2,1,2,-1,-3,-3,-3,-3,0,0,-1,-2,1,1,-3,3,1,3
"137",-2,2,-2,2,3,-1,3,3,3,-2,-1,-3,-1,-3,-2,-3,-3,-3,-3,-3,-2,-2,-2,-1,-2,1,0,-3,-3,-3,-2,-3,3,-3,0,-3,-2,3,-2,1
"138",-3,3,3,3,3,3,3,3,3,0,3,-3,0,3,-3,-3,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,3,3,3,3,3,3,3
"139",-1,-2,-3,0,-2,-2,-1,-1,-2,-3,-2,-3,-3,-2,-2,-3,-3,-3,-3,-3,-3,-3,-2,-3,-2,-3,-1,-3,-3,-3,-3,-3,-2,-3,-2,-3,-2,-2,-2,-2
"140",-1,-3,-1,3,-1,-2,-1,3,3,-3,-3,-3,-1,-3,-2,-3,-3,-3,-3,-3,-3,-3,-1,-1,-2,-3,3,-2,1,-1,-1,-2,-2,-1,1,1,3,3,-1,3
"141",1,1,0,0,2,-2,-1,2,-1,-3,0,-2,-3,-2,-3,-3,-3,-3,-3,-3,-3,-1,-1,-2,-3,-2,2,-3,-2,-2,0,-3,1,-1,1,-1,2,3,0,2
"142",-3,-1,1,3,3,0,-3,1,1,-2,-3,-3,-1,-3,-3,-2,-3,-2,-3,-3,-3,0,1,-2,-3,-2,-1,-3,-2,-2,-3,-2,-3,-2,-2,1,2,3,0,1
"143",3,3,3,3,3,3,3,3,3,-2,2,1,1,1,-1,1,-2,-1,-2,-2,-2,3,3,3,2,1,3,1,1,3,3,2,1,1,1,2,3,3,3,3
